OrderDate,SalesID,SalesName,InvoiceNo,CustomerName,Gender,CustomerID,CustomerType,ProductName,ProductCode,ProductCategory,CategoryCode,UnitPrice,Quantity,OrderValue,DiscountValue,SalesValue,SalesReturn,CreditedAmount,Commission,Year,Month,Day,NetSales,DueAmount
4/3/2026,SID009,Mim Akter,INV2604103120,Royal Style,Male,CUS00067,Corporate,Face Serum,COS014,Cosmetics,CAT002,1300,58,75400,3770,71630,1432.6,0,2148.9,2026,April,3,70197.4,0
10/13/2026,SID005,Jannatul Ferdous,INV2610103121,Lily Boutique,Both,CUS00499,Retail,Backpack,ACC012,Accessories,CAT003,3000,97,291000,8730,282270,5645.4,84681,8468.1,2026,October,13,276624.6,84681
10/15/2026,SID002,Rashedul Islam,INV2610103122,Classic Apparel,Female,CUST003,Walk In,Hair Mask,COS018,Cosmetics,CAT002,1100,81,89100,4455,84645,1692.9,25393.5,2539.35,2026,October,15,82952.1,25393.5
8/24/2025,SID013,Mahmudul Hasan,INV2508103123,Trendy Shop,Female,CUS00260,Distributor,Diapers,HYG012,Hygiene Products,CAT004,800,5,4000,280,3720,74.4,744,111.6,2025,August,24,3645.6,744
11/25/2026,SID018,Rafiul Karim,INV2611103124,Fashion Gallery,Male,CUS00489,Corporate,Face Serum,COS014,Cosmetics,CAT002,1300,83,107900,0,107900,2158,32370,3237,2026,November,25,105742,32370
9/23/2026,SID009,Shuvo Das,INV2609103125,Smart Collection,Female,CUS00015,Online,Face Scrub,COS027,Cosmetics,CAT002,550,83,45650,2282.5,43367.5,867.35,8673.5,1301.02,2026,September,23,42500.15,8673.5
1/20/2026,SID014,Arif Hossain,INV2601103126,Cosmetics Central,Female,CUST058,Distributor,Men Polo Shirt,APP002,Fashion Apparel,CAT001,1100,22,24200,0,24200,1210,7260,726,2026,January,20,22990,7260
2/12/2025,SID012,Siam Ahmed,INV2502103127,Bloom Cosmetics,Female,CUST027,Distributor,Body Wash,COS030,Cosmetics,CAT002,600,63,37800,3780,34020,1701,6804,1020.6,2025,February,12,32319,6804
10/3/2026,SID003,Jannatul Ferdous,INV2610103128,Smart Collection,Both,CUS00038,Online,Condom,COS036,Cosmetics,CAT002,300,11,3300,165,3135,0,0,94.05,2026,October,3,3135,0
10/11/2026,SID013,Shuvo Das,INV2610103129,Glamour House,Female,CUS00412,Corporate,Underarm Whitening Cream,COS024,Cosmetics,CAT002,500,53,26500,2650,23850,1192.5,7155,715.5,2026,October,11,22657.5,7155
6/11/2025,SID017,Sabbir Ahmed,INV2506103130,Apex Fashion,Female,CUST061,Distributor,Hair Removal Cream,HYG013,Hygiene Products,CAT004,450,36,16200,810,15390,0,4617,461.7,2025,June,11,15390,4617
11/20/2025,SID009,Tanjina Sultana,INV2511103131,Style Corner,Female,CUS00307,Walk In,Jacket,APP010,Fashion Apparel,CAT001,3800,89,338200,16910,321290,16064.5,96387,9638.7,2025,November,20,305225.5,96387
1/17/2026,SID006,Nusrat Jahan,INV2601103132,Trendy Boutique,Female,CUS00054,Distributor,Deodorant,COS016,Cosmetics,CAT002,450,18,8100,405,7695,0,0,230.85,2026,January,17,7695,0
4/21/2026,SID017,Tanvir Islam,INV2604103133,Smart Collection,Female,CUS00270,Retail,Hair Color,COS012,Cosmetics,CAT002,1500,74,111000,0,111000,0,0,3330,2026,April,21,111000,0
8/12/2025,SID019,Rashedul Islam,INV2508103134,Perfect Beauty,Both,CUS00180,Corporate,Shaving Cream,HYG009,Hygiene Products,CAT004,350,11,3850,0,3850,0,1155,115.5,2025,August,12,3850,1155
12/8/2026,SID011,Mim Akter,INV2612103135,Modern Style,Both,CUS00139,Walk In,Belt,ACC003,Accessories,CAT003,800,90,72000,5040,66960,0,0,2008.8,2026,December,8,66960,0
1/12/2025,SID020,Jannatul Ferdous,INV2501103136,New Era Fashion,Male,CUS00465,Walk In,After Sun Lotion,COS031,Cosmetics,CAT002,700,92,64400,6440,57960,1159.2,11592,1738.8,2025,January,12,56800.8,11592
11/14/2026,SID015,Sharmin Akter,INV2611103137,Royal Cosmetics,Female,CUS00046,Retail,Women's Nightwear,APP014,Fashion Apparel,CAT001,800,27,21600,0,21600,432,6480,648,2026,November,14,21168,6480
9/22/2026,SID006,Arif Hossain,INV2609103138,Chic Collection,Male,CUST050,Online,Men Jeans,APP003,Fashion Apparel,CAT001,2200,5,11000,0,11000,550,0,330,2026,September,22,10450,0
2/12/2025,SID009,Mehedi Hasan,INV2502103139,Dream Fashion,Both,CUS00455,Retail,Body Lotion,COS004,Cosmetics,CAT002,650,7,4550,455,4095,81.9,0,122.85,2025,February,12,4013.1,0
4/25/2026,SID006,Rashedul Islam,INV2604103140,Prime Collection,Both,CUS00442,Walk In,Personal Toys,COS041,Cosmetics,CAT002,1500,96,144000,14400,129600,6480,0,3888,2026,April,25,123120,0
5/24/2026,SID009,Tanvir Islam,INV2605103141,Fashion Hub Ltd,Female,CUS00144,Walk In,Hat,ACC007,Accessories,CAT003,700,6,4200,210,3990,0,798,119.7,2026,May,24,3990,798
7/21/2025,SID011,Rafiul Karim,INV2507103142,Elegant Choice,Both,CUS00320,Retail,Personal Lubricant,COS039,Cosmetics,CAT002,350,7,2450,73.5,2376.5,0,712.95,71.3,2025,July,21,2376.5,712.95
6/2/2026,SID006,Tanvir Islam,INV2606103143,Bloom Cosmetics,Female,CUST027,Distributor,Feminine Wash,HYG010,Hygiene Products,CAT004,400,18,7200,360,6840,136.8,1368,205.2,2026,June,2,6703.2,1368
2/11/2025,SID003,Sadia Afrin,INV2502103144,Fashion Central,Female,CUS00034,Retail,Men T-Shirt,APP001,Fashion Apparel,CAT001,750,59,44250,2212.5,42037.5,0,8407.5,1261.12,2025,February,11,42037.5,8407.5
8/15/2026,SID002,Mehedi Hasan,INV2608103145,Elegant Choice,Female,CUS00386,Online,Women's Top,APP006,Fashion Apparel,CAT001,1200,46,55200,1656,53544,1070.88,10708.8,1606.32,2026,August,15,52473.12,10708.8
4/12/2025,SID013,Nayeem Hasan,INV2504103146,Royal Style,Male,CUS00206,Walk In,Body Butter,COS017,Cosmetics,CAT002,700,65,45500,4550,40950,0,12285,1228.5,2025,April,12,40950,12285
9/18/2026,SID016,Tanjina Sultana,INV2609103147,Fresh Look,Both,CUS00383,Walk In,Beard Oil,COS010,Cosmetics,CAT002,900,33,29700,2079,27621,1381.05,5524.2,828.63,2026,September,18,26239.95,5524.2
9/24/2026,SID004,Siam Ahmed,INV2609103148,Dream Fashion,Male,CUS00241,Corporate,Kids T-Shirt,APP007,Fashion Apparel,CAT001,650,78,50700,2535,48165,2408.25,0,1444.95,2026,September,24,45756.75,0
5/16/2025,SID015,Siam Ahmed,INV2505103149,Bloom Cosmetics,Female,CUST027,Distributor,Foot Care Cream,COS023,Cosmetics,CAT002,300,97,29100,0,29100,582,0,873,2025,May,16,28518,0
10/20/2025,SID002,Abdullah Al Mamun,INV2510103150,Iconic Fashion,Both,CUS00100,Distributor,Condom,COS036,Cosmetics,CAT002,300,13,3900,195,3705,0,1111.5,111.15,2025,October,20,3705,1111.5
8/8/2025,SID014,Abdullah Al Mamun,INV2508103151,Golden Fashion,Male,CUS00304,Online,Lipstick,COS002,Cosmetics,CAT002,850,92,78200,5474,72726,1454.52,0,2181.78,2025,August,8,71271.48,0
6/3/2026,SID003,Imran Hossain,INV2606103152,Blue Sky Fashion,Both,CUST014,Online,Hair Mask,COS018,Cosmetics,CAT002,1100,58,63800,6380,57420,1148.4,11484,1722.6,2026,June,3,56271.6,11484
3/27/2025,SID019,Rafiul Karim,INV2503103153,Beauty Point,Female,CUST066,Corporate,Hair Mask,COS018,Cosmetics,CAT002,1100,41,45100,1353,43747,2187.35,8749.4,1312.41,2025,March,27,41559.65,8749.4
10/14/2025,SID001,Rafiul Karim,INV2510103154,Fashion Avenue,Both,CUS00328,Online,Underarm Whitening Cream,HYG015,Hygiene Products,CAT004,500,32,16000,1600,14400,0,2880,432,2025,October,14,14400,2880
12/5/2025,SID004,Mim Akter,INV2512103155,Star Fashion,Male,CUS00089,Online,Body Oil,COS040,Cosmetics,CAT002,800,92,73600,2208,71392,3569.6,21417.6,2141.76,2025,December,5,67822.4,21417.6
4/14/2025,SID009,Nayeem Hasan,INV2504103156,Nova Cosmetics,Female,CUS00370,Corporate,Men Polo Shirt,APP002,Fashion Apparel,CAT001,1100,31,34100,3410,30690,0,9207,920.7,2025,April,14,30690,9207
10/1/2026,SID008,Tanjina Sultana,INV2610103157,Bloom Cosmetics,Female,CUST027,Distributor,Men Jeans,APP003,Fashion Apparel,CAT001,2200,79,173800,0,173800,0,52140,5214,2026,October,1,173800,52140
9/17/2026,SID008,Tanjina Sultana,INV2609103158,Glamour Point,Female,CUS00427,Online,Baby Wipes,HYG011,Hygiene Products,CAT004,250,83,20750,1037.5,19712.5,985.62,3942.5,591.38,2026,September,17,18726.88,3942.5
5/16/2026,SID015,Samira Akter,INV2605103159,Classic Apparel,Female,CUST003,Walk In,Hair Serum,COS006,Cosmetics,CAT002,1200,58,69600,2088,67512,3375.6,13502.4,2025.36,2026,May,16,64136.4,13502.4
8/12/2026,SID006,Rafiul Karim,INV2608103160,Fashion Point,Male,CUS00312,Corporate,Women's Skirt,APP011,Fashion Apparel,CAT001,1500,7,10500,315,10185,509.25,0,305.55,2026,August,12,9675.75,0
8/22/2025,SID002,Shuvo Das,INV2508103161,Urban Trends,Both,CUS00441,Online,Men T-Shirt,APP001,Fashion Apparel,CAT001,750,87,65250,3262.5,61987.5,3099.38,0,1859.62,2025,August,22,58888.12,0
6/1/2025,SID011,Sabbir Ahmed,INV2506103162,Wonder Collection,Both,CUS00045,Walk In,Men Polo Shirt,APP002,Fashion Apparel,CAT001,1100,94,103400,7238,96162,0,0,2884.86,2025,June,1,96162,0
6/20/2026,SID020,Mehedi Hasan,INV2606103163,Trendy Shop,Male,CUS00339,Online,Body Mist,COS037,Cosmetics,CAT002,450,72,32400,0,32400,1620,0,972,2026,June,20,30780,0
5/26/2026,SID020,Sharmin Akter,INV2605103164,Bloom Cosmetics,Female,CUST027,Distributor,Shampoo,COS005,Cosmetics,CAT002,700,69,48300,1449,46851,937.02,0,1405.53,2026,May,26,45913.98,0
6/3/2025,SID019,Nayeem Hasan,INV2506103165,Trendy Boutique,Female,CUS00303,Corporate,Face Toner,COS033,Cosmetics,CAT002,500,100,50000,2500,47500,2375,14250,1425,2025,June,3,45125,14250
6/5/2025,SID013,Tasnia Rahman,INV2506103166,Royal Style,Male,CUS00124,Retail,Personal Lubricant,COS039,Cosmetics,CAT002,350,39,13650,1365,12285,614.25,2457,368.55,2025,June,5,11670.75,2457
5/26/2025,SID019,Tanjina Sultana,INV2505103167,Urban Style,Male,CUS00421,Retail,Face Scrub,COS027,Cosmetics,CAT002,550,39,21450,0,21450,1072.5,4290,643.5,2025,May,26,20377.5,4290
1/16/2026,SID017,Samira Akter,INV2601103168,Beauty Avenue,Female,CUST049,Distributor,Women's Kurti,APP004,Fashion Apparel,CAT001,1800,21,37800,3780,34020,680.4,10206,1020.6,2026,January,16,33339.6,10206
10/2/2025,SID015,Shakil Khan,INV2510103169,Luxury Apparel,Female,CUS00053,Retail,Wallet,ACC002,Accessories,CAT003,1200,55,66000,3300,62700,1254,0,1881,2025,October,2,61446,0
12/26/2026,SID009,Tanjina Sultana,INV2612103170,Smart Beauty,Both,CUS00102,Distributor,Beard Oil,COS010,Cosmetics,CAT002,900,75,67500,0,67500,3375,13500,2025,2026,December,26,64125,13500
8/25/2026,SID003,Tanjina Sultana,INV2608103171,Modern Boutique,Male,CUS00500,Online,Kids T-Shirt,APP007,Fashion Apparel,CAT001,650,82,53300,3731,49569,0,14870.7,1487.07,2026,August,25,49569,14870.7
6/26/2025,SID016,Tasnia Rahman,INV2506103172,Modern Boutique,Both,CUS00142,Distributor,Foot Care Cream,COS023,Cosmetics,CAT002,300,49,14700,441,14259,0,2851.8,427.77,2025,June,26,14259,2851.8
5/14/2025,SID001,Farzana Akter,INV2505103173,Beauty Point,Female,CUST066,Corporate,Hair Removal Cream,COS025,Cosmetics,CAT002,450,15,6750,202.5,6547.5,327.38,0,196.42,2025,May,14,6220.12,0
7/17/2026,SID009,Mim Akter,INV2607103174,Beauty Point,Female,CUST066,Corporate,Women's Leggings,APP012,Fashion Apparel,CAT001,1300,72,93600,6552,87048,4352.4,0,2611.44,2026,July,17,82695.6,0
12/21/2026,SID018,Shakil Khan,INV2612103175,Modern Style,Female,CUS00259,Distributor,Hair Mask,COS018,Cosmetics,CAT002,1100,40,44000,3080,40920,0,0,1227.6,2026,December,21,40920,0
11/4/2025,SID009,Samira Akter,INV2511103176,Urban Beauty,Female,CUS00301,Distributor,Condom,COS036,Cosmetics,CAT002,300,100,30000,900,29100,0,0,873,2025,November,4,29100,0
9/7/2026,SID016,Tanjina Sultana,INV2609103177,Lily Boutique,Male,CUS00017,Retail,Women's Leggings,APP012,Fashion Apparel,CAT001,1300,15,19500,0,19500,975,0,585,2026,September,7,18525,0
8/14/2025,SID014,Sadia Afrin,INV2508103178,Glamour House,Male,CUS00268,Distributor,Hat,ACC007,Accessories,CAT003,700,49,34300,3430,30870,0,0,926.1,2025,August,14,30870,0
11/30/2025,SID008,Tanjina Sultana,INV2511103179,Glow & Shine,Both,CUS00489,Distributor,Feminine Wash,HYG010,Hygiene Products,CAT004,400,17,6800,0,6800,0,1360,204,2025,November,30,6800,1360
5/10/2026,SID010,Tanvir Islam,INV2605103180,Glow & Shine,Female,CUS00327,Walk In,Men's Innerwear,APP016,Fashion Apparel,CAT001,700,42,29400,2940,26460,1323,7938,793.8,2026,May,10,25137,7938
5/30/2025,SID017,Sadia Afrin,INV2505103181,Trendy Shop,Male,CUS00496,Distributor,Face Mask,HYG002,Hygiene Products,CAT004,150,21,3150,94.5,3055.5,0,0,91.66,2025,May,30,3055.5,0
10/23/2025,SID007,Nayeem Hasan,INV2510103182,Metro Fashion,Both,CUS00086,Online,Personal Toys,COS041,Cosmetics,CAT002,1500,93,139500,9765,129735,6486.75,25947,3892.05,2025,October,23,123248.25,25947
5/17/2026,SID005,Jannatul Ferdous,INV2605103183,Smart Beauty,Both,CUS00122,Walk In,Body Butter,COS017,Cosmetics,CAT002,700,71,49700,4970,44730,894.6,13419,1341.9,2026,May,17,43835.4,13419
7/22/2025,SID011,Arif Hossain,INV2507103184,Urban Avenue,Both,CUS00126,Corporate,Makeup Remover,COS015,Cosmetics,CAT002,550,70,38500,1155,37345,746.9,0,1120.35,2025,July,22,36598.1,0
6/22/2025,SID014,Rakib Hasan,INV2506103185,Fashion Central,Female,CUS00313,Online,Keychain,ACC015,Accessories,CAT003,300,10,3000,150,2850,142.5,570,85.5,2025,June,22,2707.5,570
6/18/2026,SID002,Mahmudul Hasan,INV2606103186,Wonder Collection,Female,CUS00499,Distributor,Hair Accessories,ACC010,Accessories,CAT003,400,41,16400,820,15580,0,0,467.4,2026,June,18,15580,0
9/13/2026,SID008,Siam Ahmed,INV2609103187,Nova Cosmetics,Both,CUS00190,Online,Jacket,APP010,Fashion Apparel,CAT001,3800,83,315400,22078,293322,14666.1,87996.6,8799.66,2026,September,13,278655.9,87996.6
12/21/2026,SID004,Shakil Khan,INV2612103188,Style World,Male,CUS00412,Distributor,Diapers,HYG012,Hygiene Products,CAT004,800,89,71200,4984,66216,3310.8,13243.2,1986.48,2026,December,21,62905.2,13243.2
8/2/2025,SID009,Farzana Akter,INV2508103189,Premium Beauty,Both,CUS00288,Corporate,Gloves,ACC008,Accessories,CAT003,600,44,26400,792,25608,512.16,5121.6,768.24,2025,August,2,25095.84,5121.6
3/29/2025,SID013,Tanjina Sultana,INV2503103190,Signature Fashion,Both,CUS00382,Walk In,Hair Gel,COS028,Cosmetics,CAT002,400,18,7200,216,6984,139.68,1396.8,209.52,2025,March,29,6844.32,1396.8
3/19/2025,SID017,Mahmudul Hasan,INV2503103191,Grace Boutique,Male,CUS00310,Corporate,Foot Care Cream,COS023,Cosmetics,CAT002,300,11,3300,330,2970,148.5,594,89.1,2025,March,19,2821.5,594
10/21/2026,SID015,Jannatul Ferdous,INV2610103192,Luxury Apparel,Male,CUS00208,Distributor,Face Serum,COS014,Cosmetics,CAT002,1300,25,32500,1625,30875,0,0,926.25,2026,October,21,30875,0
11/21/2026,SID009,Tanjina Sultana,INV2611103193,Royal Style,Both,CUS00266,Corporate,Keychain,ACC015,Accessories,CAT003,300,75,22500,1575,20925,0,6277.5,627.75,2026,November,21,20925,6277.5
9/21/2025,SID010,Imran Hossain,INV2509103194,Blue Sky Fashion,Both,CUST014,Online,Perfume,COS003,Cosmetics,CAT002,2200,20,44000,4400,39600,792,0,1188,2025,September,21,38808,0
8/24/2026,SID016,Jannatul Ferdous,INV2608103195,Nova Cosmetics,Male,CUS00183,Walk In,Diapers,HYG012,Hygiene Products,CAT004,800,91,72800,3640,69160,3458,20748,2074.8,2026,August,24,65702,20748
7/28/2025,SID010,Farzana Akter,INV2507103196,Star Fashion,Female,CUS00017,Distributor,Underarm Whitening Cream,HYG015,Hygiene Products,CAT004,500,97,48500,2425,46075,0,13822.5,1382.25,2025,July,28,46075,13822.5
4/25/2025,SID012,Sabbir Ahmed,INV2504103197,Style Corner,Female,CUS00385,Corporate,Mouthwash,HYG007,Hygiene Products,CAT004,300,24,7200,504,6696,133.92,1339.2,200.88,2025,April,25,6562.08,1339.2
3/2/2025,SID007,Tanvir Islam,INV2503103198,Metro Fashion,Female,CUS00289,Walk In,Men Polo Shirt,APP002,Fashion Apparel,CAT001,1100,49,53900,2695,51205,1024.1,0,1536.15,2025,March,2,50180.9,0
12/11/2025,SID006,Tanvir Islam,INV2512103199,Modern Boutique,Male,CUS00189,Distributor,Body Spray,COS011,Cosmetics,CAT002,500,27,13500,675,12825,0,2565,384.75,2025,December,11,12825,2565
6/21/2026,SID007,Farzana Akter,INV2606103200,Chic Collection,Male,CUST050,Online,Women's Top,APP006,Fashion Apparel,CAT001,1200,68,81600,8160,73440,0,22032,2203.2,2026,June,21,73440,22032
7/22/2025,SID016,Sabbir Ahmed,INV2507103201,Style Corner,Both,CUS00040,Online,Underarm Whitening Cream,HYG015,Hygiene Products,CAT004,500,75,37500,3750,33750,0,6750,1012.5,2025,July,22,33750,6750
6/27/2026,SID017,Rafiul Karim,INV2606103202,Fashion World,Male,CUS00150,Distributor,Foot Care Cream,HYG014,Hygiene Products,CAT004,300,52,15600,1560,14040,0,0,421.2,2026,June,27,14040,0
11/27/2026,SID017,Mahmudul Hasan,INV2611103203,Metro Fashion,Both,CUS00020,Retail,Belt,ACC003,Accessories,CAT003,800,61,48800,4880,43920,0,13176,1317.6,2026,November,27,43920,13176
5/14/2026,SID019,Shuvo Das,INV2605103204,Fashion Hub Ltd,Female,CUS00341,Online,Backpack,ACC012,Accessories,CAT003,3000,75,225000,15750,209250,0,62775,6277.5,2026,May,14,209250,62775
6/15/2026,SID004,Bonna Akter,INV2606103205,Rainbow Apparel,Male,CUS00070,Online,Hair Removal Cream,HYG013,Hygiene Products,CAT004,450,77,34650,0,34650,0,10395,1039.5,2026,June,15,34650,10395
11/10/2026,SID018,Siam Ahmed,INV2611103206,Trendy Boutique,Both,CUS00289,Distributor,Men's Nightwear,APP015,Fashion Apparel,CAT001,850,74,62900,1887,61013,1220.26,0,1830.39,2026,November,10,59792.74,0
8/16/2025,SID019,Tanvir Islam,INV2508103207,Smart Collection,Both,CUS00015,Distributor,Men Shirt,APP017,Fashion Apparel,CAT001,1600,52,83200,5824,77376,3868.8,0,2321.28,2025,August,16,73507.2,0
7/12/2026,SID006,Bonna Akter,INV2607103208,Fashion Point,Both,CUS00469,Online,Watch,ACC005,Accessories,CAT003,5000,16,80000,5600,74400,1488,22320,2232,2026,July,12,72912,22320
9/15/2025,SID020,Shuvo Das,INV2509103209,Urban Avenue,Both,CUS00356,Walk In,Makeup Kit,COS034,Cosmetics,CAT002,2500,14,35000,2450,32550,0,6510,976.5,2025,September,15,32550,6510
9/20/2025,SID002,Arif Hossain,INV2509103210,Bloom Cosmetics,Female,CUST027,Distributor,Women's Skirt,APP011,Fashion Apparel,CAT001,1500,7,10500,735,9765,0,0,292.95,2025,September,20,9765,0
7/30/2025,SID003,Nusrat Jahan,INV2507103211,Urban Trends,Both,CUS00348,Corporate,Women's Skirt,APP011,Fashion Apparel,CAT001,1500,46,69000,2070,66930,1338.6,13386,2007.9,2025,July,30,65591.4,13386
8/24/2025,SID009,Sharmin Akter,INV2508103212,Urban Trends,Female,CUS00467,Distributor,Face Wash,COS001,Cosmetics,CAT002,450,50,22500,0,22500,1125,6750,675,2025,August,24,21375,6750
3/16/2025,SID003,Bonna Akter,INV2503103213,Iconic Fashion,Both,CUS00391,Distributor,Face Toner,COS033,Cosmetics,CAT002,500,28,14000,1400,12600,0,3780,378,2025,March,16,12600,3780
2/19/2026,SID020,Bonna Akter,INV2602103214,Crystal Cosmetics,Male,CUS00104,Online,Body Spray,COS011,Cosmetics,CAT002,500,35,17500,525,16975,339.5,5092.5,509.25,2026,February,19,16635.5,5092.5
3/16/2026,SID001,Sadia Afrin,INV2603103215,Golden Fashion,Both,CUS00273,Online,Umbrella,ACC014,Accessories,CAT003,1200,82,98400,2952,95448,0,0,2863.44,2026,March,16,95448,0
5/24/2026,SID007,Abdullah Al Mamun,INV2605103216,Fashion Point,Male,CUS00179,Walk In,Kids T-Shirt,APP007,Fashion Apparel,CAT001,650,95,61750,1852.5,59897.5,0,0,1796.92,2026,May,24,59897.5,0
12/8/2025,SID007,Tanvir Islam,INV2512103217,Royal Cosmetics,Female,CUS00154,Retail,Hair Conditioner,COS032,Cosmetics,CAT002,750,60,45000,0,45000,900,9000,1350,2025,December,8,44100,9000
5/12/2025,SID002,Nusrat Jahan,INV2505103218,Fashion Plus,Female,CUS00092,Corporate,Hair Conditioner,COS032,Cosmetics,CAT002,750,16,12000,360,11640,232.8,0,349.2,2025,May,12,11407.2,0
10/13/2026,SID002,Sadia Afrin,INV2610103219,Trendy Boutique,Male,CUS00221,Walk In,Body Oil,COS040,Cosmetics,CAT002,800,25,20000,2000,18000,360,0,540,2026,October,13,17640,0
9/29/2025,SID001,Tasnia Rahman,INV2509103220,Global Apparel,Both,CUS00383,Distributor,Women's Skirt,APP011,Fashion Apparel,CAT001,1500,9,13500,405,13095,654.75,3928.5,392.85,2025,September,29,12440.25,3928.5
3/10/2025,SID015,Tanjina Sultana,INV2503103221,Golden Fashion,Both,CUS00231,Online,Deodorant,COS016,Cosmetics,CAT002,450,17,7650,765,6885,0,2065.5,206.55,2025,March,10,6885,2065.5
3/21/2026,SID015,Tanvir Islam,INV2603103222,Global Apparel,Male,CUS00400,Walk In,Feminine Wash,HYG010,Hygiene Products,CAT004,400,13,5200,520,4680,0,1404,140.4,2026,March,21,4680,1404
3/22/2026,SID004,Tanjina Sultana,INV2603103223,Fashion Plus,Both,CUS00483,Walk In,Luggage,ACC013,Accessories,CAT003,8000,91,728000,50960,677040,13540.8,0,20311.2,2026,March,22,663499.2,0
9/10/2026,SID010,Mahmudul Hasan,INV2609103224,Smart Collection,Both,CUS00141,Walk In,Face Mask,COS020,Cosmetics,CAT002,600,37,22200,0,22200,0,6660,666,2026,September,10,22200,6660
1/28/2025,SID013,Nusrat Jahan,INV2501103225,New Era Fashion,Male,CUS00380,Corporate,Body Oil,COS040,Cosmetics,CAT002,800,57,45600,1368,44232,884.64,0,1326.96,2025,January,28,43347.36,0
2/5/2025,SID015,Sadia Afrin,INV2502103226,Glamour Point,Female,CUS00374,Distributor,Men Shirt,APP017,Fashion Apparel,CAT001,1600,96,153600,7680,145920,0,43776,4377.6,2025,February,5,145920,43776
2/17/2026,SID010,Tanjina Sultana,INV2602103227,Beauty World,Male,CUST010,Distributor,Scarf,ACC006,Accessories,CAT003,900,46,41400,2898,38502,1925.1,11550.6,1155.06,2026,February,17,36576.9,11550.6
5/11/2026,SID017,Sadia Afrin,INV2605103228,Style World,Male,CUS00211,Walk In,Hand Sanitizer,HYG001,Hygiene Products,CAT004,250,44,11000,770,10230,204.6,3069,306.9,2026,May,11,10025.4,3069
3/18/2025,SID003,Nayeem Hasan,INV2503103229,NextGen Fashion,Female,CUS00220,Retail,Toothpaste,HYG005,Hygiene Products,CAT004,200,6,1200,0,1200,60,360,36,2025,March,18,1140,360
7/30/2026,SID012,Tanjina Sultana,INV2607103230,Premium Beauty,Both,CUS00116,Distributor,Luggage,ACC013,Accessories,CAT003,8000,14,112000,0,112000,2240,33600,3360,2026,July,30,109760,33600
5/29/2025,SID016,Samira Akter,INV2505103231,Crystal Cosmetics,Female,CUS00441,Online,Hair Mask,COS018,Cosmetics,CAT002,1100,65,71500,7150,64350,3217.5,19305,1930.5,2025,May,29,61132.5,19305
11/12/2026,SID020,Samira Akter,INV2611103232,Wonder Collection,Both,CUS00437,Walk In,Women's Kurti,APP004,Fashion Apparel,CAT001,1800,92,165600,0,165600,3312,49680,4968,2026,November,12,162288,49680
6/30/2026,SID003,Sharmin Akter,INV2606103233,Cosmetics Plus,Male,CUS00201,Distributor,Hair Accessories,ACC010,Accessories,CAT003,400,61,24400,732,23668,1183.4,7100.4,710.04,2026,June,30,22484.6,7100.4
